Product ID,Product Name,Current Category,AI-Suggested Category,multi_suggested_categories,confidence_score,mapping_status,reason,Final Category,Validation Status,Version,Generated At,product_revenue
SKU-90A289E01B,AASHIRVAD CHILLI PWD 200G,vegetables,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,1500.0
SKU-3DD4508053,AASHIRVAD CHILLI PWD 500G,vegetables,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,1250.0
SKU-350F243A3E,AASHIRVAD CORIANDER PWD 100G,vegetables,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,2205.7
SKU-3B5AD3BDB4,AASHIRVAD CORIANDER PWD 200G,vegetables,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,460.0
SKU-8FAE5070FB,ABC CANE JUICE,juices,Beverages,Beverages,100.0,auto,Matched keywords: juice,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,20000.0
SKU-8B49EC587E,AJWA DATES KGS FLYBERRY LOOSE KGS,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,915.55
SKU-8D48EB76FB,ALPHONSO MANGO PC RATNAGIRI,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,14541.0
SKU-164452E5CB,AMERI DATES KG FLYBERRY,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,745.9200000000001
SKU-219FB45165,AMUL FRUIT N NUT CHOCOLATE ILU 150g,fruits,Confectionery,Confectionery,71.43,flagged,Matched keywords: chocolate,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,2800.0
SKU-200BF2F3FD,ANAR,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,1298240.47
SKU-3B32373943,ANJUR JUICE,juices,Beverages,Beverages,100.0,auto,Matched keywords: juice,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,180.0
SKU-8DE45D11B2,APPLE BARE,fruits,Confectionery,Confectionery,100.0,auto,Matched keywords: bar,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,413.30999999999995
SKU-6A9991FB13,APPLE JUICE,juices,Beverages,Beverages,100.0,auto,Matched keywords: juice,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,1980.0
SKU-60A373AC41,APPLE MILKSHAKES,juices,Beverages,Beverages;Dairy,53.85,flagged,"Matched keywords: shake, milkshake",,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,440.0
SKU-5B13B2E4F9,APPLE ROYAL GALA,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,1037085.41
SKU-1DD1D83E8E,APRICOTS ORANGE TURKISH KG FLYBERRY,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,8816.85
SKU-9CBD75E724,ASH GOURD,vegetables,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,59776.399999999994
SKU-B604253A56,ASH GOURD JUICE,juices,Beverages,Beverages,100.0,auto,Matched keywords: juice,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,80.0
SKU-58058C2EE8,AVOCADO IMP SAMBERRY,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,132425.83
SKU-664F343D78,AVOCADO JUICE,juices,Beverages,Beverages,100.0,auto,Matched keywords: juice,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,200.0
SKU-EC625148D9,AVOCADO LOCAL,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,13517.869999999999
SKU-C95FF6F25C,Apple Milk Shake,juices,Dairy,Dairy;Beverages,63.16,flagged,Matched keywords: milk,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,700.0
SKU-6BD72A7314,BABY ORANGE,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,357851.54000000004
SKU-7940AC0959,BABY POTATO,vegetables,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,25345.300000000003
SKU-76503EB1CC,BADAM FLAVOURED MILK 180ML  PP BOTTLE HERITAGE,vegetables,Dairy,Dairy,100.0,auto,Matched keywords: milk,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,18420.0
SKU-BC8C631293,BANANA CASHEWNUT LOAF 350g KALSAN FOODS,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,3750.0
SKU-348DB69D46,BANANA CHOCOCHIP LOAF 350g KALSAN FOODS,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,115200.0
SKU-D456B524FA,BANANA FLOWER,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,3042.0
SKU-F434303F27,BANANA LEAF,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,500.0
SKU-D6805FFAA7,BANANA TREE,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,472.0
SKU-89CFFFEC4C,BANANAJUICE,juices,Beverages,Beverages,100.0,auto,Matched keywords: juice,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,1150.0
SKU-EA33BAE45C,BANGINAPALLI MANGO LOOSE KGS,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,670243.84
SKU-7232938005,BEET ROOT,vegetables,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,104431.36
SKU-04DF87E15C,BIG BRINJAL BLUE,vegetables,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,20074.45
SKU-7068705271,BITTER CHOCOLATE 150g 90% BITTER AMUL,vegetables,Confectionery,Confectionery,71.43,flagged,Matched keywords: chocolate,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,2000.0
SKU-D48637870B,BITTER CHOCOLATE 150g AMUL,vegetables,Confectionery,Confectionery,71.43,flagged,Matched keywords: chocolate,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,2380.0
SKU-91E4D2689F,BITTER GAURD KARAM PODI 100g VELLANKI FOODS,vegetables,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,388.0
SKU-E89677FEB4,BITTER GOURD,vegetables,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,42064.89
SKU-5FA05568CA,BITTER GUARD PICKLE 250G VELLANKI FOODS,vegetables,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,230.0
SKU-0A98B5DBF5,BLACK GRAPES,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,24874.17
SKU-889E52F9D8,BLACK PEPPER WHOLE 50G,vegetables,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,6600.0
SKU-CC57714448,BLACK ROUND BRINJAL,vegetables,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,43584.509999999995
SKU-8B6E137B88,BLACK SEEDED GRAPES,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,36073.38999999999
SKU-4E9D10D9C3,BLUE BERRY,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,229863.0
SKU-739C16D9C5,BOTTLE GOURD,vegetables,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,242595.43
SKU-38DBE8F86C,BUSH BEANS,vegetables,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,246068.31
SKU-CAC4B45566,BUTTER GARLIC N HERBS 100g AMUL,vegetables,Dairy,Dairy,100.0,auto,Matched keywords: butter,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,5209.1
SKU-D87B11CE61,Banana Stem,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,5916.0
SKU-76DA122D4A,Banana Yalakki,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,224911.6
SKU-92C2749026,Beetroot Juice,juices,Beverages,Beverages,100.0,auto,Matched keywords: juice,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,980.0
SKU-8F450CE278,CABBAGE,vegetables,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,78451.57
SKU-95A7CC3060,CALIFORINA RED GRAPES,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,123298.41
SKU-5D89A88AEB,CALIFORNIA BLACK seedless GRAPES,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,427.18
SKU-72C13FBB72,CAPSICUM,vegetables,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,137833.5
SKU-7799918FFA,CAPSICUM RED SAMBERRY,vegetables,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,58228.07999999999
SKU-B0531F573F,CAPSICUM YELLOW SAMBERRY,vegetables,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,66726.47
SKU-14854E50F8,CARROT,vegetables,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,410615.81
SKU-94DA91254B,CARROT JUICE,juices,Beverages,Beverages,100.0,auto,Matched keywords: juice,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,4060.0
SKU-9DD00F8DCC,CARROT N BEETROOT JUICE,juices,Beverages,Beverages,100.0,auto,Matched keywords: juice,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,2940.0
SKU-C91954751B,CAULIFLOWER,vegetables,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,127826.1
SKU-86272DE864,CHEESE SPREAD GARLIC200G AMUL,vegetables,Dairy,Dairy,100.0,auto,Matched keywords: cheese,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,224.0
SKU-C56AF75466,CHEESE SPREAD PEPPER 200g MILKY MIST,vegetables,Dairy,Dairy,100.0,auto,"Matched keywords: milk, cheese",,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,240.0
SKU-32247F2D5F,CHEKKARAKELI BANANA,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,105288.19
SKU-4C7114B8AA,CHERRY TOMATO KG RED SAMBERRY,vegetables,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,4324.5
SKU-766C2B1146,CHICOOS SAPOTA JUICE,juices,Beverages,Beverages,100.0,auto,Matched keywords: juice,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,2640.0
SKU-4C1EB0F628,CHICOOS(Sapota),fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,25203.0
SKU-C225ECCEC6,CHOCOLATE MILK SHAKE 180ML HERITAGE,juices,,Dairy;Confectionery;Beverages,33.52,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,6424.0
SKU-9EF5C4B813,CHOUSA MANGO KG LOOSE,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,13006.950000000003
SKU-3A5FF69F2D,CLUSTER BEANS,vegetables,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,63949.939999999995
SKU-38EC6EFD20,COCONUT,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,162488.22
SKU-2C664A8297,COCONUT KARAM 100G  VELLANKI FOODS,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,772.0
SKU-0F9DA93420,COCONUT MANGO,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,59162.73
SKU-42486CF3BB,COCONUT MILK YOGURT-BLUEBERRY EPIGAMIA,fruits,Dairy,Dairy,100.0,auto,"Matched keywords: milk, yogurt",,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,70.0
SKU-C3EB008346,COCONUT SLICE KGS FLYBERRY,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,657.06
SKU-D6740CD9E1,COLD PRESSED SUN DRIED COCONUT OIL 1LT MESMARA,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,2396.0
SKU-4459FFD6E4,COLOUR CUCUMBER,vegetables,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,95482.76000000001
SKU-E16CE4E769,CORIANDER,vegetables,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,188619.90999999997
SKU-E21C6981B6,CORIANDER 200g,vegetables,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,6945.0
SKU-524859A8E5,CRUNCHY BANANA CHIPS 100g FLYBERRY,fruits,Snacks,Snacks,100.0,auto,Matched keywords: chips,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,1125.0
SKU-41FB708BCB,CRUNCHY BANANA CHIPS 250g FLYBERRY,fruits,Snacks,Snacks,100.0,auto,Matched keywords: chips,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,1196.0
SKU-890393F025,CRUNCHY BANANA CHIPS 65g FLYBERRY,fruits,Snacks,Snacks,100.0,auto,Matched keywords: chips,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,396.0
SKU-5762A83FD2,CUCUMBER,vegetables,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,218653.87
SKU-A8FBF3E333,CUCUMBER WHITE,vegetables,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,90.8
SKU-AAA8852D72,CURRY LEAVES,vegetables,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,59596.84
SKU-CBFE620EA0,CUSTARD APPLE ANAND,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,195140.17
SKU-5320B97553,DASHERI MANGO KG LOOSE,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,173487.08000000002
SKU-4212ABF908,DATES POWDER 180g FLYBERRY,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,1596.0
SKU-64ED1652F5,DEHYDRATED GINGER  KGS FLYBERRY,vegetables,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,126.27
SKU-CBF987CBD5,DEHYDRATED KIWI KG FLYBERRY,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,1214.5200000000002
SKU-CFD204574F,DEHYDRATED MANGO KG FLYBERRY,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,3502.5
SKU-2D2CB46923,DEHYDRATED PAPAYA  KGS FLYBERRY,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,173.34
SKU-1AE08B613C,DEHYDRATED PINEAPPLE KG FLYBERRY,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,1922.4
SKU-851FDB623E,DERI DATES KG FLYBERRY,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,2215.7999999999997
SKU-C7D26E142E,DILKUSH GRAPES KG LOOSE,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,21595.819999999996
SKU-C2368016A6,DISCO PUMPKIN,vegetables,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,7251.850000000001
SKU-BA2A2A3618,DOUBLE BEANS,vegetables,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,85.44
SKU-F3F960E756,DRAGAN FRUIT JUICE,juices,Beverages,Beverages,100.0,auto,Matched keywords: juice,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,300.0
SKU-298034AE00,DRAGON  FRUIT,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,126788.39000000001
SKU-1E49A4DBA0,DRIED BLUEBERRY KG FLYBERRY,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,18805.4
SKU-4F11E8D76C,DRIED DATES YELLOW250 GM,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,250.0
SKU-0AEE172941,DRUMSTICK,vegetables,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,106917.69
SKU-6474E2DC29,DRY COCONUT 250G EVR,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,7820.0
SKU-F2AB8FDF24,DRY COCONUT KG FLYBERRY,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,1162.8000000000002
SKU-44B04D5A66,ELEPHANT SEEDED DATES 400G(CUPS) (1+1 OFFER),fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,920.0
SKU-027FFE9FD2,ELEPHANT SEEDLESS HONEY DATES400G+10,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,1990.0
SKU-CCA9BC18A6,ELEPHANT YAM,vegetables,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,37894.58
SKU-6F55DF45F4,ENG ITEM CELERY SAMBERRRY,vegetables,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,1257.3
SKU-C0FBE3C986,ENG ITEM CHINESE CABBAGE SAMBERRY,vegetables,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,5339.01
SKU-6F97392D40,ENG ITEM COLOUR CABBAGE SAMBERRY,vegetables,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,14381.61
SKU-84757E248C,ENG ITEM GREEN LETTUCE SAMBERRY,vegetables,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,14676.64
SKU-43C28E7F1F,EUROPEN CUCUMBER,vegetables,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,156041.7
SKU-477560E1DD,FLY BERRY DERI DATES 255g,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,84575.0
SKU-98BF28B4AB,FLYBERRY CRUNCHY BANANA CHIPS 25g,fruits,Snacks,Snacks,100.0,auto,Matched keywords: chips,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,297.0
SKU-37E239417F,FLYBERRY DREAMY DERI DATES 220g,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,27930.0
SKU-B9EDDB877B,FLYBERRY DREAMY DERI DATES 400G,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,54521.99
SKU-7A77970D15,FLYBERRY KNOCKOUT KALMI DATES 200g,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,2988.0
SKU-FFE8A4D275,FLYBERRY KNOCKOUT KALMI DATES 400g,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,4939.0
SKU-78CD1E97EF,FLYBERRY MEDJOUL MAJESTIC DATES 400g BOX,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,36963.0
SKU-3DF575CF32,FLYBERRY MINI MEDJOUL DATES 200g BOX,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,9876.0
SKU-4A3ED7FFD8,FLYBERRY SPICE OKRA CHIPS 25g,vegetables,Snacks,Snacks,100.0,auto,Matched keywords: chips,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,1782.0
SKU-06A784FF9C,FLYBERRY STRAWBERRY DEHYDRATED REGULAR,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,11113.600000000002
SKU-BFF8F92617,FRESH DATES YELLOW BOX ANAND,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,489.29999999999995
SKU-2E9F9625AE,FRUIT BASKET 120 SADGURU,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,600.0
SKU-8FB64AD771,FRUIT BASKET 170 SADGURU,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,850.0
SKU-8AF0209934,FRUIT BASKET 200,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,675.0
SKU-03B1AB8031,FRUIT BASKET 200 SADGURU,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,2000.0
SKU-C3A3FE523C,FRUIT BASKET 240 SADGURU,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,240.0
SKU-26F675CCF6,FRUIT BASKET 250 RAJU,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,1330.0
SKU-C9CBDC8104,FRUIT BASKET 300 SADGURU,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,900.0
SKU-B4CDBB69EA,FRUIT BASKET 350 RAJU,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,3150.0
SKU-780B58D817,FRUIT BASKET 450 SADGURU,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,320.0
SKU-A977F3AE12,FRUIT BOWL NRG,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,1260.0
SKU-60DCE2CA28,FRUIT BREAD 200g SML SPENCERS AKSHAYA NANDA,fruits,Breakfast,Breakfast,100.0,auto,Matched keywords: bread,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,1980.0
SKU-62E91BCE01,FRUIT N NUT 150g DARK CHOCOLATE AMUL,fruits,Confectionery,Confectionery,71.43,flagged,Matched keywords: chocolate,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,5980.0
SKU-7B74CE6723,FRUIT YOGHURT BB 100g MILKYMIST,fruits,Dairy,Dairy,100.0,auto,Matched keywords: milk,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,4830.0
SKU-53C968A497,FRUIT YOGURT 75g ALPHONSO MANGO EPIGAMIA,fruits,Dairy,Dairy,100.0,auto,Matched keywords: yogurt,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,3605.0
SKU-23BABC49D9,FRUIT YOGURT 75g STRAWBERRY EPIGAMIA,fruits,Dairy,Dairy,100.0,auto,Matched keywords: yogurt,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,4515.0
